Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,Number of triangles,Eigenvector Centrality
PLCJ,PLCJ,8,18.0,24.0,0.1577875680278405,0.002721428476952704,0.17857142857142858,5,0.04717493012056155
RDRA,RDRA,6,17.0,25.0,0.15079252759694312,0.0010935013521765054,0.26666666666666666,4,0.030996657731674076
AQG,AQG,4,13.0,25.0,0.14743323647433237,1.4457212655791986E-4,0.5,3,0.020552329655085678
SBLT,SBLT,4,15.0,25.0,0.15193212605161843,4.973758213066412E-5,0.3333333333333333,2,0.02823911101602013
JSM,JSM,3,9.0,24.0,0.16637389233711988,4.1636020935192024E-4,0.3333333333333333,1,0.06024509912466175
JUD,JUD,7,66.0,24.0,0.17592669033270042,6.493982057927151E-4,0.38095238095238093,8,0.11190560407284901
CDG,CDG,14,51.0,23.0,0.17728047918139844,0.018179074475811404,0.13186813186813187,12,0.16744845848516915
RPAR,RPAR,9,13.0,24.0,0.1523448670288819,0.004404928428955683,0.16666666666666666,6,0.047508014048715644
NLDM,NLDM,4,10.0,25.0,0.13224525257540026,0.001868818446586496,0.16666666666666666,1,0.011428212672725346
BSB,BSB,38,179.0,22.0,0.19540598780431892,0.03645921103423818,0.07823613086770982,55,0.7045039112636564
SLN,SLN,9,48.0,23.0,0.1718479093584936,0.0017953715208137476,0.25,9,0.17038701500626754
SPN,SPN,18,103.0,24.0,0.171605733612498,0.006550119101383128,0.1830065359477124,28,0.2601252833176794
CC,CC,7,18.0,23.0,0.1771257584573186,0.001983683623959395,0.38095238095238093,8,0.08678510841047482
JAJ,JAJ,15,107.0,22.0,0.1753260109424493,0.007755554484943187,0.2,21,0.22857387372257068
STL,STL,5,16.0,23.0,0.16246092856598307,2.727334355699678E-4,0.5,5,0.0712628926168157
BTT,BTT,14,54.0,23.0,0.1729216537509636,0.004632380638242541,0.15384615384615385,14,0.13901642044158416
JSME,JSME,16,118.0,23.0,0.168738617467733,0.007056160268424345,0.13333333333333333,16,0.20367834081892905
MW,MW,6,18.0,24.0,0.15839155641444924,7.307234636380908E-4,0.3333333333333333,5,0.048702446133640345
EKMA,EKMA,5,15.0,24.0,0.14966989745750808,3.5596929282717996E-4,0.5,5,0.024501617739581226
DGA,DGA,6,26.0,24.0,0.13644075935589203,0.0015034666598339067,0.3333333333333333,5,0.020659106390649908
SEE,SEE,6,72.0,23.0,0.14243224275640812,0.0011994009398058163,0.4,6,0.026405074055395182
DES,DES,5,10.0,22.0,0.15248112768773925,4.235025552568927E-4,0.5,5,0.04850974252935642
MNO,MNO,2,6.0,23.0,0.13231915554175722,0.0,1.0,1,0.010948889682596953
SPP,SPP,5,12.0,22.0,0.15248112768773925,2.363154130127294E-4,0.5,5,0.050597548827921834
MOG,MOG,3,8.0,22.0,0.15216537541504516,9.1431263164959E-8,0.6666666666666666,2,0.041011078636978476
VPDA,VPDA,3,4.0,22.0,0.15216537541504516,9.1431263164959E-8,0.6666666666666666,2,0.040732968671013864
BCA,BCA,5,17.0,22.0,0.152187109444742,2.0879959807953256E-4,0.4,4,0.047616415993440284
KLD,KLD,9,59.0,23.0,0.17014651283484372,6.97123579957919E-4,0.19444444444444445,7,0.08656812660173506
THE,THE,2,4.0,24.0,0.1471227864268701,2.8869865865808965E-4,0.0,0,0.010466258555754612
TOI,TOI,2,4.0,25.0,0.1283116570327553,4.058088613835315E-6,0.0,0,0.0038963861921321526
POU,POU,3,4.0,24.0,0.14333277282663529,1.8264632973921918E-4,0.3333333333333333,1,0.008232206457828727
RKL,RKL,2,2.0,24.0,0.14332313279752495,0.0,1.0,1,0.007063781495939759
CPJ,CPJ,6,18.0,23.0,0.16727501079320226,0.0019662631235970907,0.2,3,0.043758424586185105
MUR,MUR,10,55.0,23.0,0.1717371156868276,0.001972985656139834,0.2222222222222222,10,0.09925050990871397
BBK,BBK,15,83.0,23.0,0.17436484883197645,0.00332129290216542,0.2,21,0.19303400811232008
BNZ,BNZ,9,46.0,23.0,0.17427216225057246,5.357833283660456E-4,0.4722222222222222,17,0.1821030979548111
SCC,SCC,7,9.0,24.0,0.15764166296789464,0.0017334711774041607,0.14285714285714285,3,0.08830754018058388
APDJ,APDJ,10,25.0,25.0,0.12943391642371235,5.378040880781876E-4,0.2,9,0.04796765941398556
APD,APD,2,2.0,25.0,0.1254636443921107,1.0446782020735685E-6,0.0,0,0.01544573036597732
TFGN,TFGN,2,2.0,25.0,0.12545625809490168,0.001972942473411499,0.0,0,0.010367770901613397
AGMN,AGMN,2,2.0,26.0,0.11150354498600319,0.00150653331375437,0.0,0,0.003617513347209764
GKJ,GKJ,3,4.0,27.0,0.10034373969958091,0.0010410841823605473,0.0,0,0.004101589474262069
GUP,GUP,2,4.0,28.0,0.09119893865148825,4.675063348150684E-4,0.0,0,0.002663471741012922
DBB,DBB,1,2.0,29.0,0.08357846021100522,0.0,0.0,0,0.0013279197952235674
RNY,RNY,12,60.0,24.0,0.15396842599617067,0.009811595230735938,0.15151515151515152,10,0.07753744547157082
CGS,CGS,2,6.0,24.0,0.14109312411030556,0.0,1.0,1,0.017283615983455677
GHY,GHY,11,68.0,23.0,0.15799228944246738,0.01536387462901839,0.2,11,0.07379229431262127
JID,JID,8,30.0,24.0,0.13734652444329865,0.001796899756324534,0.21428571428571427,6,0.030980932006588344
CPK,CPK,7,32.0,24.0,0.13656754678287616,0.00430281557849597,0.19047619047619047,4,0.025644857214223184
HJI,HJI,8,32.0,25.0,0.12187240856709845,9.306289320973326E-4,0.25,7,0.025424499300600433
LKA,LKA,5,24.0,24.0,0.13726690070533673,0.0014114699631101717,0.3,3,0.021262867743264267
LMG,LMG,7,46.0,24.0,0.13861514944547434,0.002968908175546371,0.19047619047619047,4,0.030198857414668583
DPU,DPU,4,46.0,24.0,0.1280495132796539,6.363159979650884E-4,0.3333333333333333,2,0.015190689323270392
DMV,DMV,6,43.0,25.0,0.11378076779326178,4.123090761928432E-4,0.4,6,0.022835507503403553
BXJ,BXJ,4,16.0,25.0,0.11120678408349642,1.0717050203835554E-6,0.8333333333333334,5,0.018060339140529288
SZR,SZR,5,13.0,24.0,0.12357204986952741,3.8644972490066437E-4,0.4,4,0.01756259509129595
FKG,FKG,9,31.0,24.0,0.12370116677308876,0.0030384653719477055,0.2222222222222222,8,0.02791459274806757
TTB,TTB,3,6.0,25.0,0.11017759739420416,1.6640489896022536E-6,0.6666666666666666,2,0.012753586379738172
MXN,MXN,11,41.0,24.0,0.12377660964772166,0.003955224982166046,0.16363636363636364,9,0.03977389650488842
AGI,AGI,4,10.0,25.0,0.11018614270941056,3.007114355350371E-6,0.5,3,0.0164656257039541
NMT,NMT,2,6.0,25.0,0.10984536082474226,0.0,1.0,1,0.009283576874089112
SLGR,SLGR,12,32.0,24.0,0.12338959497408877,0.0024287472741031002,0.15151515151515152,10,0.03988986172707859
BOJ,BOJ,5,8.0,24.0,0.12328608620190916,8.304078902737215E-4,0.3,3,0.01876399738032835
SPK,SPK,2,4.0,25.0,0.10976332122897835,7.730513295808929E-5,0.0,0,0.004806232818767519
BFD,BFD,2,4.0,26.0,0.09898966438276623,8.22881368484631E-8,0.0,0,0.0042710801397087845
NAM,NAM,4,8.0,25.0,0.10985668625631509,3.90182915604297E-4,0.3333333333333333,2,0.014149883286162733
NHK,NHK,4,10.0,24.0,0.12327895406687492,1.7042868358120437E-4,0.5,3,0.01716138709679672
DJG,DJG,2,8.0,24.0,0.12324330576600544,0.0,1.0,1,0.009190246057571455
NTSK,NTSK,10,28.0,23.0,0.14054874027173195,0.00974895658131443,0.1111111111111111,5,0.04200747624854783
CHB,CHB,2,2.0,24.0,0.12324330576600544,0.0,1.0,1,0.008692873785166831
DBRG,DBRG,4,13.0,24.0,0.1232539980913271,5.810270048366469E-4,0.3333333333333333,2,0.012197728957927088
MS,MS,10,69.0,24.0,0.15659330565455412,0.006431780015897717,0.17777777777777778,8,0.06894550419937424
TBM,TBM,5,74.0,25.0,0.1354563946097127,2.4219106613553956E-6,0.3,3,0.02091605778261811
CGL,CGL,7,76.0,25.0,0.13556410827316392,2.962318739309057E-4,0.2857142857142857,6,0.03077501541927945
VM,VM,13,97.0,24.0,0.13874601211016344,0.003974332706039447,0.14102564102564102,11,0.04966418830277948
VRI,VRI,8,57.0,23.0,0.14926104924003641,0.00264161741856559,0.17857142857142858,5,0.04116813985154283
TPJ,TPJ,15,86.0,22.0,0.16539252590321704,0.015649353065171023,0.09523809523809523,10,0.07917893700272152
DG,DG,12,80.0,23.0,0.17551373388790512,0.010471247018436661,0.19696969696969696,13,0.11628363516113992
KQN,KQN,7,30.0,23.0,0.15515672212312062,1.5968117076157687E-4,0.42857142857142855,9,0.05387621869810009
MDU,MDU,12,74.0,23.0,0.17283750354840016,0.011181221680772305,0.18181818181818182,12,0.08939649249110207
VPT,VPT,9,62.0,24.0,0.14837766327809496,0.005327275193856151,0.1388888888888889,5,0.0385971602558085
SRT,SRT,4,53.0,24.0,0.13907652145537608,2.4176210438890553E-4,0.5,3,0.022634846801896025
CVP,CVP,6,56.0,25.0,0.136261909329241,2.3850819391013184E-4,0.26666666666666666,4,0.028703165598401727
MEJ,MEJ,9,43.0,24.0,0.1476528667936948,0.002938016920741527,0.19444444444444445,7,0.04600718461563118
TEN,TEN,11,46.0,24.0,0.14583404619332763,0.009846758060768627,0.12727272727272726,7,0.0484738039711407
MBM,MBM,2,34.0,25.0,0.13540475282755116,0.0,1.0,1,0.011545294929465159
AJJ,AJJ,13,132.0,23.0,0.16504666382682107,0.001479456116060772,0.23076923076923078,18,0.16275526072647672
SA,SA,20,160.0,23.0,0.17507394019060138,0.017407919610091374,0.11578947368421053,22,0.20362684434005324
ED,ED,12,167.0,22.0,0.17564393158870803,0.019109950173480363,0.13636363636363635,9,0.12643854709729554
TUP,TUP,7,131.0,23.0,0.1562775007333529,6.309709450093058E-4,0.3333333333333333,7,0.035916365528039125
CBF,CBF,5,114.0,23.0,0.1562660409180905,5.111581353727483E-4,0.4,4,0.028778420882576854
PTJ,PTJ,5,74.0,22.0,0.16889910438297537,4.5373990911779844E-4,0.5,5,0.047608134431160035
PGT,PGT,7,120.0,21.0,0.17639268272494,0.00486567500390021,0.23809523809523808,5,0.07698024408217169
OTP,OTP,4,40.0,22.0,0.153785090567944,4.0122384413381545E-6,0.8333333333333334,5,0.035332241698742814
TCR,TCR,15,153.0,22.0,0.16331379085718667,0.0030191999148376516,0.18095238095238095,19,0.09166775278056527
AWY,AWY,7,128.0,22.0,0.16158629056718227,7.227230759867007E-4,0.3333333333333333,7,0.048666418091362976
ERN,ERN,8,87.0,22.0,0.15353579019417124,3.3446149880613884E-4,0.42857142857142855,12,0.052669568752928976
PER,PER,9,75.0,24.0,0.16061805162992274,2.5247412453999093E-4,0.3888888888888889,14,0.14712645960600815
TLGP,TLGP,1,3.0,31.0,0.07646077393659963,0.0,0.0,0,0.0013343729506157655
SRF,SRF,2,6.0,30.0,0.08278943278943279,4.675063348150684E-4,0.0,0,0.0027429403994430586
ANF,ANF,3,6.0,29.0,0.09025645369644861,9.347932345985408E-4,0.3333333333333333,1,0.004778727292295945
SMET,SMET,4,8.0,28.0,0.09919702083090888,0.001868708729070698,0.3333333333333333,2,0.006324772570280409
SME,SME,2,6.0,28.0,0.09918778654378738,0.0,1.0,1,0.003729135052273464
BDVT,BDVT,3,10.0,27.0,0.11009221708470023,0.0028017464834164717,0.3333333333333333,1,0.005246898329682456
TKE,TKE,2,10.0,26.0,0.12366527390900649,0.0032679362080419647,0.0,0,0.007766885188817966
HAS,HAS,4,16.0,26.0,0.1303483500015292,0.0011529136964552411,0.0,0,0.015363625714986253
HLN,HLN,3,12.0,27.0,0.1153325756345727,4.509135271499749E-5,0.3333333333333333,1,0.00624706220044837
MGF,MGF,2,4.0,27.0,0.11104742053152684,0.0,1.0,1,0.0038429185961938125
KRNR,KRNR,3,12.0,26.0,0.12455796826139054,5.220026236238647E-4,0.3333333333333333,1,0.008510607939674402
MYS,MYS,8,30.0,25.0,0.14225634178905208,0.004465348313319412,0.17857142857142858,5,0.03710364366274574
KOJ,KOJ,5,54.0,25.0,0.12957558068831326,2.0175068421487316E-6,0.7,7,0.037249696470158834
DQG,DQG,5,34.0,24.0,0.13988906029474513,1.4933639402301666E-4,0.6,6,0.03992600311180347
BOE,BOE,12,70.0,23.0,0.18275374126323915,0.011560908633114238,0.22727272727272727,15,0.21177019161155827
DGR,DGR,13,144.0,22.0,0.17149525189119588,0.00184577836692308,0.28205128205128205,22,0.22809129750749624
ADRA,ADRA,14,45.0,22.0,0.16991587928078777,0.004931530133677195,0.10989010989010989,10,0.14996274886342068
BQA,BQA,8,40.0,22.0,0.1712196689699502,0.0027140602901266184,0.2857142857142857,8,0.07802335454335411
VSU,VSU,7,28.0,23.0,0.148150723025584,0.0011117812053908166,0.2857142857142857,6,0.02716573317840869
MDN,MDN,9,38.0,22.0,0.17227162489894907,0.002051393696373828,0.2777777777777778,10,0.07823541210078293
HIJ,HIJ,11,29.0,21.0,0.18173290124509636,0.004517678214064703,0.2545454545454545,14,0.1569661367974914
BLS,BLS,14,126.0,22.0,0.1706028340405092,0.005551083055727409,0.2087912087912088,19,0.12694422087674898
CTC,CTC,20,147.0,21.0,0.1645115219824758,0.012669514199857224,0.12105263157894737,23,0.1459318502550515
CHE,CHE,9,78.0,21.0,0.14749956739920403,0.0017400845308443128,0.25,9,0.05409998350002964
NGNT,NGNT,3,14.0,23.0,0.16379078436647324,9.958170719566393E-7,0.6666666666666666,2,0.07497127668122969
TEL,TEL,13,93.0,23.0,0.16436559969147707,0.006694821953100394,0.15384615384615385,12,0.13046053542414401
KTYM,KTYM,10,72.0,22.0,0.15273795871559634,0.002208185155584898,0.26666666666666666,12,0.049429017891698894
TRVL,TRVL,3,64.0,23.0,0.13280982206849273,2.4523178857871085E-6,0.6666666666666666,2,0.01287490004913323
CNGR,CNGR,6,67.0,22.0,0.13531877063754127,4.7453757274811714E-4,0.4,6,0.02833324437187391
KYJ,KYJ,7,95.0,21.0,0.14477885725932468,9.599694751485146E-4,0.2857142857142857,6,0.034949343105179165
QLN,QLN,16,118.0,21.0,0.14542104544834175,0.015338165136730182,0.15833333333333333,19,0.06523506061288191
KCVL,KCVL,4,16.0,22.0,0.1269964243146603,2.0981545820382248E-4,0.5,3,0.022570669599985962
BGM,BGM,8,41.0,24.0,0.16833873133738841,0.002311419566280245,0.21428571428571427,6,0.059464263164820785
GPB,GPB,6,26.0,24.0,0.1604608260231166,4.46655660661526E-4,0.4,6,0.04091797845447124
KUD,KUD,5,18.0,24.0,0.15813884456977478,2.3391774368123112E-4,0.5,5,0.03556707986200532
BWT,BWT,14,75.0,24.0,0.1609759782444478,0.0031942194358792293,0.26373626373626374,24,0.17761258426628845
KPN,KPN,6,27.0,24.0,0.15160246149468218,0.0010588413208092186,0.4,6,0.07254888282847148
TPT,TPT,6,27.0,24.0,0.15159706907590526,1.2465438426909704E-4,0.6,9,0.08086063760856892
YLM,YLM,7,33.0,22.0,0.1663609040165502,7.822153046174319E-4,0.42857142857142855,9,0.09018438420964876
TUNI,TUNI,10,64.0,22.0,0.16953737221050957,0.0013672470931293903,0.24444444444444444,11,0.1250238278940723
ANV,ANV,9,55.0,22.0,0.17909067988906632,0.0025863845090564916,0.16666666666666666,6,0.12175871834403117
APT,APT,6,27.0,22.0,0.15193212605161843,7.912753267477481E-4,0.4,6,0.061973918931765334
KYM,KYM,4,10.0,23.0,0.15105440368598264,1.5471554963429038E-4,0.6666666666666666,4,0.03821522531909229
KVR,KVR,8,66.0,23.0,0.1661145106598589,8.145210115559437E-4,0.32142857142857145,9,0.11599961923576944
NDD,NDD,11,66.0,23.0,0.16616632227377284,0.002325370790303947,0.21818181818181817,12,0.12193606962416227
MDR,MDR,6,33.0,23.0,0.17465781493320218,9.802037787657173E-4,0.26666666666666666,4,0.09974638586145278
KMT,KMT,7,89.0,23.0,0.17128159787806935,0.0011933476871562084,0.2857142857142857,6,0.1296541880055107
MABD,MABD,10,48.0,23.0,0.17475807774315236,0.001639766658442069,0.24444444444444444,11,0.12219115401753357
WL,WL,19,143.0,22.0,0.19233719933209983,0.008238788614730106,0.21052631578947367,36,0.40311772311611344
ZN,ZN,7,32.0,23.0,0.17200048428104445,7.027424970278166E-4,0.3333333333333333,7,0.10730119911058324
KOU,KOU,5,26.0,23.0,0.15237209967466306,0.0012825154992203568,0.3,3,0.0383338123339404
RJP,RJP,7,36.0,23.0,0.1537129873408591,0.0018763865508677749,0.2857142857142857,6,0.049345555988770266
NRE,NRE,4,18.0,24.0,0.13739522888459058,7.742498148052795E-4,0.3333333333333333,2,0.017840709376003624
HX,HX,9,45.0,23.0,0.15919617510832212,0.004839483342687853,0.1388888888888889,5,0.0817254785372236
YA,YA,9,42.0,24.0,0.15201341084994827,0.002391797968150018,0.2777777777777778,10,0.06435412358609957
MOO,MOO,5,14.0,25.0,0.13200768134795268,2.34100606207561E-4,0.5,5,0.021374716769046034
TU,TU,8,36.0,24.0,0.14996481351161153,0.0024530628285976985,0.25,7,0.0568934725205764
GY,GY,18,94.0,23.0,0.17575982514742874,0.01699018507498175,0.1437908496732026,22,0.22222278763141004
GTL,GTL,21,103.0,24.0,0.1670979377401396,0.009131064501631926,0.1,21,0.22259936915099937
BAY,BAY,14,34.0,23.0,0.1730761421319797,0.00930838103666701,0.0989010989010989,9,0.17100809674192557
TNGL,TNGL,9,23.0,24.0,0.1568007063757772,0.002124072224289378,0.19444444444444445,7,0.08722910899392985
HPT,HPT,10,29.0,24.0,0.15747275078514686,0.00202879570610063,0.2222222222222222,10,0.10089189593423749
KBL,KBL,8,27.0,24.0,0.1492192423499755,3.9712650997223483E-4,0.35714285714285715,10,0.08222667040777137
GDG,GDG,13,40.0,24.0,0.1632825070875795,0.005505700116981812,0.11538461538461539,9,0.10590348085938359
COA,COA,3,7.0,22.0,0.15189422288748708,0.0,1.0,3,0.05234299765894093
CCT,CCT,3,18.0,22.0,0.15189422288748708,0.0,1.0,3,0.05234299765894092
GVN,GVN,4,38.0,22.0,0.1531936307106143,6.922733590030383E-6,0.5,3,0.06754017380862774
TDD,TDD,10,76.0,23.0,0.17257855523161647,0.0024327119852719267,0.24444444444444444,11,0.1612397803205769
GNT,GNT,11,52.0,23.0,0.16456233831422062,0.015628186508071698,0.07272727272727272,4,0.10933585328894528
SAP,SAP,7,27.0,24.0,0.14139738570765045,0.0016023302265086776,0.23809523809523808,5,0.02617749143306967
PGRL,PGRL,6,27.0,24.0,0.14139269482135156,9.242983769589594E-4,0.3333333333333333,5,0.025936220437207662
NDKD,NDKD,6,26.0,25.0,0.12868746037018025,3.6608992974742786E-4,0.3333333333333333,5,0.017082338519360828
MRGA,MRGA,5,30.0,24.0,0.14485758955883354,0.0010640206689053046,0.3,3,0.022938916449037634
NLDA,NLDA,11,33.0,23.0,0.16927476368258004,0.0036684166322468233,0.18181818181818182,10,0.11717138523541779
HYB,HYB,3,22.0,23.0,0.16854510222644045,2.170858740466963E-4,0.6666666666666666,2,0.0597566708398683
DKJ,DKJ,7,33.0,23.0,0.1738527432184377,0.005449722254366847,0.23809523809523808,5,0.0995830770138884
PVP,PVP,5,33.0,19.0,0.15277080794322173,0.0024451172024076593,0.4,4,0.03614168797907887
VBL,VBL,5,34.0,20.0,0.14796556033884184,0.0011761677110423913,0.3,3,0.02849943075250051
NRT,NRT,7,21.0,24.0,0.14219938609368743,0.0077733000657554925,0.14285714285714285,3,0.02660049592887788
VKN,VKN,5,15.0,25.0,0.12453976973876453,9.586642918612339E-4,0.3,3,0.013383850416158478
DKD,DKD,6,18.0,25.0,0.12578208003777594,0.001098303131090423,0.3333333333333333,5,0.016631284973651628
MRK,MRK,7,20.0,25.0,0.12899906171494296,0.0025468662269392444,0.23809523809523808,5,0.020786509339739946
CBM,CBM,4,16.0,26.0,0.11429031133517471,5.342499526677983E-4,0.3333333333333333,2,0.009813126542694318
GID,GID,5,18.0,26.0,0.12178186701717292,0.0017923377531053404,0.2,2,0.013702606289563626
NDL,NDL,7,20.0,25.0,0.13678231008697325,0.004922841420410411,0.19047619047619047,4,0.030284686802525634
DHNE,DHNE,15,61.0,24.0,0.15777588568467035,0.00964329097332253,0.13333333333333333,14,0.13569738234544956
ATP,ATP,12,82.0,24.0,0.16636739792333516,0.004142180579300161,0.24242424242424243,16,0.14762733948079004
DMM,DMM,18,95.0,24.0,0.15990695231306046,0.00727461259885936,0.13725490196078433,21,0.19428694549358588
CLX,CLX,8,68.0,23.0,0.16395460665512598,0.0026890086250157593,0.2857142857142857,8,0.10276223948071533
KHT,KHT,7,34.0,23.0,0.1527489068883951,0.0013041791329323237,0.3333333333333333,7,0.07233031269240166
TNKU,TNKU,6,21.0,23.0,0.15196462953718892,0.0010066729360844818,0.3333333333333333,5,0.05691745855358213
BVRT,BVRT,9,28.0,24.0,0.1354736172917991,1.8584955357515403E-4,0.19444444444444445,7,0.044780604601850384
AKVD,AKVD,5,28.0,23.0,0.15248658318425762,5.15912929832183E-4,0.4,4,0.044940119843807594
KKLR,KKLR,5,28.0,23.0,0.1525411596277738,1.0497983527341386E-4,0.4,4,0.05503056570503614
GDV,GDV,11,34.0,23.0,0.16404926866820632,0.004761645025890422,0.10909090909090909,6,0.09368982634761078
PAV,PAV,3,8.0,24.0,0.14095779865061517,7.009303496752087E-4,0.0,0,0.01245651550738092
CLU,CLU,2,8.0,25.0,0.12355413828091028,1.0971751579795081E-7,0.0,0,0.004284351569937266
MTM,MTM,2,5.0,24.0,0.14094381427957273,2.3358859113383726E-4,0.0,0,0.01104362128931863
KVZ,KVZ,7,41.0,24.0,0.14489698782892502,7.817355274786401E-4,0.2857142857142857,6,0.054836288697138205
BPP,BPP,6,48.0,24.0,0.1450202456701487,8.992201582713463E-4,0.26666666666666666,4,0.04769462393548932
BDCR,BDCR,4,5.0,25.0,0.12912803732654668,0.002568980773651119,0.0,0,0.006793079376740395
KRA,KRA,4,6.0,24.0,0.14820739298257815,0.0042005350923245465,0.16666666666666666,1,0.01450013331326892
NKD,NKD,6,15.0,23.0,0.1663933786210666,5.922709975205363E-4,0.3333333333333333,5,0.07025148346988157
ALER,ALER,6,19.0,23.0,0.1685117823817808,8.464271932121115E-4,0.4,6,0.07284941301490983
BG,BG,7,19.0,23.0,0.16852510873863186,2.5205533698465166E-4,0.38095238095238093,8,0.09562483082034083
PURI,PURI,5,43.0,20.0,0.1561400937866354,7.918655623047236E-4,0.2,2,0.05078971246416352
JJKR,JJKR,10,95.0,22.0,0.17041864928625694,0.0022814501366658713,0.26666666666666666,12,0.10209136853981364
